video,prompt,vace_reference_image,poses,depth,original_pose_height,original_pose_width
SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep12_2025-11-23-05-25-44/rgb.mp4,"A picturesque suburban neighborhood with well-maintained houses, lush green lawns, and mature trees casting dappled shadows on the street. A red car is parked near one of the homes, adding a pop of color against the muted tones of the houses and the vibrant greenery. The scene exudes a calm, sunny day atmosphere with clear skies and a sense of tranquility.",SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep12_2025-11-23-05-25-44/rgb.mp4,SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep12_2025-11-23-05-25-44/pose.json,SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep12_2025-11-23-05-25-44/depth.mp4,480,832
SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep13_2025-11-23-05-28-33/rgb.mp4,"A picturesque suburban neighborhood with well-maintained houses, lush green lawns, and mature trees lining the streets. A car drives slowly through the quiet residential area, passing by neatly trimmed hedges and colorful flower beds. The scene is bathed in bright sunlight, casting long shadows and highlighting the serene, idyllic atmosphere of a typical suburban day.",SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep13_2025-11-23-05-28-33/rgb.mp4,SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep13_2025-11-23-05-28-33/pose.json,SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep13_2025-11-23-05-28-33/depth.mp4,480,832
SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep14_2025-11-23-05-31-22/rgb.mp4,"A picturesque suburban neighborhood with well-maintained houses, lush green lawns, and mature trees casting dappled shadows on the street. Cars are parked along the curbside, and the scene is bathed in bright sunlight, creating a tranquil and inviting atmosphere.",SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep14_2025-11-23-05-31-22/rgb.mp4,SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep14_2025-11-23-05-31-22/pose.json,SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep14_2025-11-23-05-31-22/depth.mp4,480,832
SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep15_2025-11-23-05-34-10/rgb.mp4,"A picturesque suburban neighborhood with well-maintained houses, lush green lawns, and neatly trimmed hedges. Cars are parked in driveways, and the area is shaded by tall trees, creating a tranquil and inviting atmosphere.",SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep15_2025-11-23-05-34-10/rgb.mp4,SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep15_2025-11-23-05-34-10/pose.json,SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep15_2025-11-23-05-34-10/depth.mp4,480,832
SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep16_2025-11-23-05-36-57/rgb.mp4,"A cozy bedroom with a large window adorned with curtains, featuring a neatly made bed, a small nightstand with a lamp, and shelves holding decorative items. The room is softly lit by natural light streaming through the window, creating a calm and inviting atmosphere.",SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep16_2025-11-23-05-36-57/rgb.mp4,SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep16_2025-11-23-05-36-57/pose.json,SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep16_2025-11-23-05-36-57/depth.mp4,480,832
SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep17_2025-11-23-05-39-35/rgb.mp4,"A cozy bedroom with two single beds, each adorned with white bedding and nightstands featuring lamps. The walls are decorated with framed pictures and shelves holding small items, creating a warm and inviting atmosphere.",SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep17_2025-11-23-05-39-35/rgb.mp4,SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep17_2025-11-23-05-39-35/pose.json,SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep17_2025-11-23-05-39-35/depth.mp4,480,832
SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep18_2025-11-23-05-42-13/rgb.mp4,"A picturesque suburban neighborhood with well-maintained houses, lush green lawns, and mature trees lining the streets. A red car is parked in front of one of the houses, and the scene is bathed in bright sunlight, creating a warm and inviting atmosphere.",SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep18_2025-11-23-05-42-13/rgb.mp4,SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep18_2025-11-23-05-42-13/pose.json,SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep18_2025-11-23-05-42-13/depth.mp4,480,832
SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep19_2025-11-23-05-45-02/rgb.mp4,"A dimly lit room with plain walls and minimal furnishings, including a door and a small table with a box, creating a somber and quiet atmosphere.",SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep19_2025-11-23-05-45-02/rgb.mp4,SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep19_2025-11-23-05-45-02/pose.json,SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep19_2025-11-23-05-45-02/depth.mp4,480,832
SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep1_2025-11-23-04-54-39/rgb.mp4,"A picturesque suburban neighborhood with well-maintained houses, lush greenery, and parked cars lining the street under a bright, sunny sky. The scene captures the tranquility of a quiet residential area with neatly trimmed hedges, trees casting dappled shadows, and American flags adorning some homes.",SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep1_2025-11-23-04-54-39/rgb.mp4,SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep1_2025-11-23-04-54-39/pose.json,SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep1_2025-11-23-04-54-39/depth.mp4,480,832
SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep20_2025-11-23-05-47-47/rgb.mp4,"A picturesque suburban neighborhood with well-maintained houses, lush greenery, and parked cars, bathed in the warm glow of a sunny day.",SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep20_2025-11-23-05-47-47/rgb.mp4,SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep20_2025-11-23-05-47-47/pose.json,SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep20_2025-11-23-05-47-47/depth.mp4,480,832
SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep21_2025-11-23-05-50-32/rgb.mp4,"A picturesque suburban neighborhood with well-maintained houses, lush greenery, and parked cars under a bright, sunny sky, creating a tranquil residential atmosphere.",SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep21_2025-11-23-05-50-32/rgb.mp4,SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep21_2025-11-23-05-50-32/pose.json,SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep21_2025-11-23-05-50-32/depth.mp4,480,832
SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep22_2025-11-23-05-53-17/rgb.mp4,"A quiet suburban neighborhood with well-maintained houses, lush greenery, and parked cars, bathed in bright sunlight casting long shadows across the streets.",SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep22_2025-11-23-05-53-17/rgb.mp4,SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep22_2025-11-23-05-53-17/pose.json,SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep22_2025-11-23-05-53-17/depth.mp4,480,832
SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep23_2025-11-23-05-56-06/rgb.mp4,"A picturesque suburban neighborhood with well-maintained houses, lush green lawns, and mature trees casting dappled shadows on the street. Cars are parked along the driveways, and the scene is bathed in bright sunlight, creating a tranquil and inviting atmosphere.",SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep23_2025-11-23-05-56-06/rgb.mp4,SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep23_2025-11-23-05-56-06/pose.json,SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep23_2025-11-23-05-56-06/depth.mp4,480,832
SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep24_2025-11-23-05-58-51/rgb.mp4,"A picturesque suburban neighborhood with well-maintained houses, lush green lawns, and mature trees casting dappled shadows on the streets. A white car is parked in front of one house, while another red car is seen driving through the street. The scene exudes a calm, sunny day ambiance with clear skies and vibrant greenery.",SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep24_2025-11-23-05-58-51/rgb.mp4,SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep24_2025-11-23-05-58-51/pose.json,SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep24_2025-11-23-05-58-51/depth.mp4,480,832
SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep2_2025-11-23-04-57-30/rgb.mp4,"A picturesque suburban neighborhood with well-maintained houses, lush greenery, and parked cars, bathed in bright sunlight casting long shadows across the streets.",SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep2_2025-11-23-04-57-30/rgb.mp4,SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep2_2025-11-23-04-57-30/pose.json,SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep2_2025-11-23-04-57-30/depth.mp4,480,832
SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep30_2025-11-23-06-15-14/rgb.mp4,"A picturesque suburban neighborhood with well-maintained houses, lush green lawns, and mature trees casting dappled shadows on the street. Cars are parked neatly along the driveways, and white picket fences line the properties, creating a charming, tranquil residential scene.",SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep30_2025-11-23-06-15-14/rgb.mp4,SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep30_2025-11-23-06-15-14/pose.json,SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep30_2025-11-23-06-15-14/depth.mp4,480,832
SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep31_2025-11-23-06-18-00/rgb.mp4,"A picturesque suburban neighborhood with well-maintained houses, lush green lawns, and mature trees casting dappled shadows on the streets. A red car is parked in front of one of the homes, adding a pop of color against the neutral tones of the buildings. The scene exudes a calm, sunny day ambiance with clear skies and vibrant foliage.",SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep31_2025-11-23-06-18-00/rgb.mp4,SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep31_2025-11-23-06-18-00/pose.json,SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep31_2025-11-23-06-18-00/depth.mp4,480,832
SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep32_2025-11-23-06-20-49/rgb.mp4,"A picturesque suburban neighborhood with well-maintained houses, lush greenery, and parked cars, bathed in bright sunlight casting long shadows across the street.",SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep32_2025-11-23-06-20-49/rgb.mp4,SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep32_2025-11-23-06-20-49/pose.json,SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep32_2025-11-23-06-20-49/depth.mp4,480,832
SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep33_2025-11-23-06-23-37/rgb.mp4,"A picturesque suburban neighborhood with well-maintained houses, lush green lawns, and mature trees casting dappled shadows on the streets. A white car is parked along the curb, and the scene is bathed in bright sunlight, creating a tranquil and inviting atmosphere.",SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep33_2025-11-23-06-23-37/rgb.mp4,SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep33_2025-11-23-06-23-37/pose.json,SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep33_2025-11-23-06-23-37/depth.mp4,480,832
SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep34_2025-11-23-06-26-23/rgb.mp4,"A picturesque suburban neighborhood with well-maintained houses, lush greenery, and parked cars lining the streets under a bright, sunny sky. The scene is tranquil and inviting, showcasing a typical American residential area with neatly trimmed hedges, white picket fences, and a variety of trees providing shade.",SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep34_2025-11-23-06-26-23/rgb.mp4,SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep34_2025-11-23-06-26-23/pose.json,SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep34_2025-11-23-06-26-23/depth.mp4,480,832
SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep35_2025-11-23-06-29-11/rgb.mp4,"A picturesque suburban neighborhood with well-maintained houses, lush green lawns, and mature trees casting dappled shadows on the street. A white picket fence lines the properties, and a red car is parked in front of one of the homes. The scene is bathed in bright sunlight, creating a tranquil and inviting atmosphere.",SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep35_2025-11-23-06-29-11/rgb.mp4,SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep35_2025-11-23-06-29-11/pose.json,SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep35_2025-11-23-06-29-11/depth.mp4,480,832
SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep36_2025-11-23-06-31-58/rgb.mp4,"A cozy, well-lit interior of a home featuring a living room with a fireplace, bookshelves, and a kitchen area with white cabinetry and a chandelier. The space is decorated with plants, artwork, and a warm ambiance, creating a welcoming and homely atmosphere.",SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep36_2025-11-23-06-31-58/rgb.mp4,SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep36_2025-11-23-06-31-58/pose.json,SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep36_2025-11-23-06-31-58/depth.mp4,480,832
SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep37_2025-11-23-06-34-35/rgb.mp4,"A picturesque suburban neighborhood with well-maintained houses, lush green lawns, and mature trees casting dappled shadows on the street. A red car is parked in front of one house, while another white car drives down the road. The scene exudes a calm, sunny day ambiance with clear skies and vibrant greenery.",SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep37_2025-11-23-06-34-35/rgb.mp4,SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep37_2025-11-23-06-34-35/pose.json,SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep37_2025-11-23-06-34-35/depth.mp4,480,832
SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep38_2025-11-23-06-37-24/rgb.mp4,"A picturesque suburban neighborhood with well-maintained houses, lush green lawns, and mature trees casting dappled shadows on the street. A white picket fence lines the properties, and a few cars are parked along the quiet residential street. The scene is bathed in bright sunlight, creating a tranquil and inviting atmosphere.",SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep38_2025-11-23-06-37-24/rgb.mp4,SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep38_2025-11-23-06-37-24/pose.json,SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep38_2025-11-23-06-37-24/depth.mp4,480,832
SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep39_2025-11-23-06-40-09/rgb.mp4,"A picturesque suburban neighborhood with well-maintained houses, lush green lawns, and mature trees lining the streets. Cars are parked along the driveways, and the area is bathed in bright sunlight, creating dappled shadows on the roads. The scene exudes a calm and orderly residential vibe.",SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep39_2025-11-23-06-40-09/rgb.mp4,SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep39_2025-11-23-06-40-09/pose.json,SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep39_2025-11-23-06-40-09/depth.mp4,480,832
